Set Size,Highest Value
23,484
29,497
32,478
18,473
23,487
33,490
30,483
23,489
31,498

27,442
35,487
20,499
28,494
28,500
30,481
26,498
27,486
27,485
25,493
19,497
23,488
31,467
24,495
23,480
27,491
25,445
27,473
28,411

28,500
21,487
24,481
31,471
22,460
15,474
26,472
41,495
28,498
31,499
29,496
29,478
25,494
22,491
28,453
24,497
21,488
21,473
34,493

27,487
23,444
36,489
32,496
22,499
26,475
17,474
26,484
25,488
32,462
18,495
30,493
39,498
27,497
31,500
25,478
20,491
20,483
24,494

20,486
22,470
32,499
31,496
33,498
23,493
23,489
24,478
32,461
22,449
26,453
23,444
31,455
29,483
25,494
25,492
25,500
27,482
27,497

25,495
24,447
24,476
24,500
16,460
21,485
27,482
34,489
26,491
30,498
29,494
23,478
36,488
26,497
22,493
26,458
24,496
31,479
32,464

22,497
28,406
37,492
30,498
28,490
19,495
26,472
29,493
36,494
34,491
28,489
17,499
29,500
24,479
19,454
26,486
29,466
23,468
16,452

35,496
27,460
14,433
30,488
26,451
24,500
25,492
31,477
24,499
23,498
29,497
30,489
27,471
14,478
23,481
31,483
29,491
34,470
24,494

29,499
26,422
19,485
20,495
28,455
28,483
29,496
29,498
26,490
28,491
21,467
28,470
26,494
28,486
28,492
29,475
31,482
21,493
26,500

22,476
36,494
31,453
25,442
33,497
31,495
21,480
24,498
31,500
26,493
21,491
23,454
24,499
26,483
32,475
22,492
26,468
28,489
18,426

21,485
26,437
18,476
28,488
22,464
31,498
26,491
28,500
28,462
30,442
32,483
29,492
33,495
25,497
21,484
26,499
17,482
25,494
34,467

21,461
16,452
24,491
29,497
29,495
29,493
29,474
30,478
23,475
26,457
26,477
26,500
27,469
36,480
29,498
22,437
27,496
30,499
21,468

34,498
24,490
33,470
25,443
28,500
29,489
29,483
25,486
18,493
29,497
19,468
28,499
33,477
24,496
28,491
21,492
26,494
20,471
27,349

25,483
30,465
25,499
24,487
29,495
21,462
29,485
31,424
25,476
26,473
30,484
23,498
23,458
24,490
21,470
31,496
20,489
27,497
36,500

23,476
19,497
29,493
26,492
27,461
28,465
21,490
26,495
34,463
28,499
27,471
26,481
27,498
23,487
31,477
30,496
17,469
26,500
32,483

25,493
17,471
34,499
30,481
31,496
31,462
24,495
26,455
38,500
23,488
23,494
28,429
25,479
26,497
27,498
24,461
26,491
22,482
20,458

21,489
28,499
32,500
30,494
21,485
21,462
28,492
31,471
24,474
28,496
23,428
29,498
32,486
31,483
24,478
27,491
24,497
19,488
27,455

29,492
36,500
31,498
29,454
25,414
32,491
26,497
28,452
31,477
18,493
28,483
21,459
16,495
21,476
25,496
32,499
26,444
23,473
23,485

24,494
18,436
35,499
30,487
32,482
34,469
23,497
28,495
27,496
27,491
23,481
32,490
18,483
16,492
23,475
32,472
24,463
31,500
23,498

28,497
25,478
31,491
17,464
24,469
27,493
23,496
22,488
28,483
30,490
30,465
24,499
23,471
31,498
30,482
29,500
22,477
26,479
30,494

32,494
25,468
25,482
14,498
25,474
21,496
29,485
19,492
27,499
38,459
21,493
25,495
21,483
36,454
26,478
27,497
21,438
28,488
40,500

24,498
29,491
21,484
26,493
22,492
30,482
29,447
32,476
26,494
32,495
24,496
25,489
27,486
29,457
29,499
26,481
22,446
20,466
27,500

31,498
14,351
20,497
27,443
22,499
26,471
32,492
21,484
31,487
33,483
20,500
29,452
33,496
27,479
32,495
31,474
29,429
18,486
24,470

24,483
34,433
32,484
28,463
22,464
29,497
20,487
25,498
30,500
22,492
30,490
23,494
22,496
28,493
32,471
31,481
22,462
25,402
21,491

28,486
26,498
21,484
22,492
30,491
26,482
26,495
25,490
18,487
32,493
24,494
41,496
18,497
35,489
31,467
26,499
29,500
21,485
21,479

21,463
25,467
31,473
34,486
29,432
28,478
25,483
21,489
30,493
29,496
27,500
22,455
25,479
27,499
24,497
23,495
27,498
30,481
22,491

24,489
20,493
34,480
32,497
31,483
27,499
25,490
23,462
22,457
25,500
24,475
24,496
24,498
33,485
18,473
31,492
27,432
31,495
25,479

31,469
27,498
31,490
23,492
38,494
21,482
22,476
16,459
18,473
34,500
25,472
25,495
32,499
29,496
25,489
31,470
27,484
27,477
18,456

23,459
26,490
24,462
31,483
24,499
26,486
27,451
21,453
26,491
31,498
21,423
29,492
30,471
24,497
25,484
26,500
24,416
32,496
30,495

24,467
26,488
27,497
35,491
19,495
26,478
21,471
26,500
31,482
27,483
25,498
31,496
18,499
31,487
20,458
37,485
21,493
27,477
28,479

32,477
26,497
34,491
25,494
28,498
31,486
24,464
22,487
36,488
18,500
26,435
20,475
26,448
25,496
26,493
35,499
24,484
17,495
25,483

31,463
28,489
32,487
21,385
20,492
21,493
21,498
14,488
32,465
27,491
29,484
27,499
22,476
27,495
35,500
32,496
32,475
20,467
29,469

34,499
27,495
16,457
22,482
28,475
26,487
34,500
21,489
25,486
23,488
32,468
24,494
28,490
32,493
17,497
31,432
27,491
29,455
24,496

29,481
34,498
17,466
27,495
18,471
29,497
35,499
27,480
30,493
29,490
20,429
23,483
36,455
18,489
27,488
31,500
18,477
21,451
31,447

25,494
23,474
23,496
23,499
32,491
26,487
33,489
26,484
27,488
25,445
21,452
29,493
25,500
31,492
26,495
26,485
29,450
24,497
26,498

25,500
26,498
28,470
23,497
24,474
32,483
24,492
26,488
27,460
22,499
28,481
32,482
25,496
23,456
28,489
28,490
25,491
26,493
28,484

22,490
25,500
24,446
22,473
29,469
27,493
35,499
32,488
25,495
33,472
21,487
27,454
27,481
30,480
26,497
22,465
21,491
27,498
25,494

32,486
24,473
25,439
29,472
22,435
23,455
26,497
24,478
21,499
26,496
31,493
30,487
32,498
17,462
18,464
28,495
29,469
28,492
35,500

25,467
23,498
24,454
24,489
26,497
29,499
17,487
32,477
35,479
29,490
26,488
25,455
27,496
24,483
23,494
21,486
30,481
33,462
27,500

18,490
29,493
26,500
23,482
28,496
28,455
24,467
25,458
27,489
23,476
33,498
27,499
21,494
32,468
24,452
26,486
35,495
29,463
22,485

25,473
23,480
25,482
29,485
33,484
16,423
29,496
21,441
21,498
29,500
31,489
29,494
21,499
34,486
31,497
21,491
24,478
27,492
31,495

31,500
19,487
28,462
27,497
26,495
20,460
28,444
25,485
24,498
26,475
28,489
28,499
28,430
24,478
26,493
26,451
24,494
36,492
26,446

22,449
31,497
31,460
25,493
28,487
21,410
33,500
27,483
24,476
26,498
25,492
27,499
25,480
18,471
23,495
29,490
34,485
23,435
28,482

24,476
29,487
22,475
33,494
21,497
27,486
30,457
26,484
27,495
17,493
32,485
27,450
32,466
34,500
24,499
22,491
30,490
22,479
21,496

27,489
22,495
17,499
23,482
36,479
25,459
20,478
21,476
22,480
36,485
31,481
30,491
30,486
28,500
20,432
25,487
35,493
26,472
26,498

24,472
26,473
36,493
27,476
27,463
23,496
29,500
27,487
22,499
26,485
27,498
19,474
25,458
21,410
28,494
36,495
21,419
35,490
21,464

16,488
23,496
35,478
27,481
19,469
28,470
28,490
27,492
22,495
26,499
27,493
21,476
25,429
27,491
25,498
34,500
34,494
25,452
31,458

22,494
28,478
27,492
15,499
26,490
19,487
24,474
28,488
32,489
22,464
28,453
32,496
34,476
32,470
26,500
28,498
31,479
29,491
17,486

32,494
22,486
21,489
20,483
28,492
31,496
28,498
27,485
26,499
33,493
27,495
26,453
30,488
18,479
33,472
21,497
33,491
24,500
20,452

35,473
29,459
25,482
22,494
28,476
38,495
21,471
23,498
29,490
27,497
21,500
19,469
30,475
29,496
26,499
27,492
27,465
20,488
24,491

26,495
28,484
37,498
32,496
28,499
22,383
27,486
25,488
19,481
23,450
23,471
28,500
28,489
32,477
31,494
35,487
16,497
23,490
17,456

28,467
29,495
22,421
24,476
25,485
28,500
18,437
34,496
26,463
26,487
28,494
25,493
18,478
30,486
25,499
28,484
30,489
30,491
26,498

26,477
25,472
28,493
25,470
26,496
27,482
32,497
30,499
20,442
19,500
37,471
36,485
34,487
30,443
25,456
18,498
21,494
18,476
23,491

22,453
33,492
29,494
25,498
19,488
24,473
33,500
31,499
25,474
21,491
25,490
23,458
32,496
24,476
22,485
32,483
28,472
26,478
26,489

26,500
20,491
27,481
32,436
25,499
25,480
20,489
29,478
20,477
23,486
31,498
30,496
23,485
33,497
16,469
27,438
31,483
32,482
30,493

25,489
28,472
21,424
22,497
36,491
29,471
26,457
25,485
27,490
22,496
34,470
26,492
29,493
23,495
29,500
23,483
25,480
27,456
23,494

25,492
27,494
23,487
22,498
33,491
21,490
31,497
26,470
29,495
28,500
28,485
30,472
23,468
18,462
33,484
33,493
22,441
25,499
23,488

25,391
32,474
19,493
35,500
28,488
27,496
21,491
26,497
24,485
26,472
26,498
27,489
26,486
22,482
28,487
28,499
30,495
22,494
28,452

30,484
26,499
30,488
32,500
23,425
25,470
24,487
28,489
25,473
18,467
24,464
31,480
30,448
23,454
25,495
24,451
19,490
36,496
27,497

29,488
20,498
33,482
23,493
27,490
21,480
23,489
32,495
22,492
19,499
25,472
34,496
27,500
27,486
24,468
25,497
27,450
30,478
32,481

19,500
25,489
23,499
22,472
23,485
28,492
35,495
38,483
22,469
27,465
32,487
26,493
18,482
25,498
30,494
29,480
27,490
30,497
21,455

27,491
28,467
28,469
30,488
38,485
34,497
24,463
27,496
22,498
28,489
27,484
26,493
18,480
29,499
24,494
24,500
25,458
15,430
26,451

28,500
20,476
39,477
23,478
24,484
23,495
24,494
35,492
21,493
25,489
29,474
24,487
24,471
25,483
29,485
26,496
20,438
28,499
33,498

24,413
34,479
32,499
25,468
24,498
20,481
24,486
32,496
23,483
22,491
27,487
27,495
34,500
17,465
34,490
25,466
26,497
25,463
25,492

34,499
26,477
21,486
25,496
34,494
24,426
24,478
26,487
29,492
24,500
24,471
32,493
24,489
27,490
30,469
20,479
20,450
26,498
30,480

27,482
35,480
24,483
16,493
28,469
34,499
19,484
25,473
34,497
28,456
23,474
23,479
22,486
26,490
29,500
30,476
29,498
26,494
22,439

31,472
23,469
25,480
38,497
37,473
31,476
28,500
22,498
26,486
18,478
21,420
18,492
24,463
24,496
30,494
19,466
30,499
28,485
27,488

27,487
29,489
22,497
22,491
26,485
30,469
30,498
27,496
28,500
23,493
21,492
25,476
26,425
35,494
31,477
29,473
32,499
19,482
18,486

20,490
22,492
40,491
29,484
35,445
23,499
22,497
22,498
30,493
20,496
30,488
35,500
21,466
17,474
30,436
24,480
21,468
30,495
29,494

29,488
32,492
23,495
26,478
25,481
24,491
34,500
25,470
13,435
32,484
27,489
29,494
35,498
28,438
20,429
26,499
18,482
27,493
27,496

21,498
29,453
35,493
22,500
27,407
28,410
28,499
24,477
25,496
22,489
26,463
18,480
30,484
26,483
21,491
37,472
28,494
27,495
26,486

18,495
21,459
23,476
33,500
23,489
29,473
31,477
24,458
25,481
28,475
21,454
27,471
32,497
23,486
28,490
25,499
31,492
27,487
31,479

28,442
25,480
24,494
16,449
25,486
30,491
22,477
23,465
30,489
21,498
26,497
33,492
28,478
25,440
28,500
26,487
31,496
24,499
35,468

30,488
29,500
24,444
36,467
27,499
25,490
22,498
24,468
20,493
34,475
29,494
18,480
20,489
31,482
19,398
30,487
28,425
26,483
28,448

33,459
28,485
22,498
30,495
30,449
22,494
31,488
18,476
23,492
29,442
28,497
25,456
21,469
25,500
22,496
22,499
32,493
34,489
25,481

23,491
22,467
25,489
33,492
31,497
21,485
34,496
22,446
27,493
30,436
23,463
33,499
29,476
23,455
20,477
26,457
26,500
29,495
23,473

24,475
21,488
22,467
22,495
24,487
26,500
22,494
23,498
27,451
35,499
26,485
34,476
33,496
27,490
26,468
30,492
26,483
26,484
26,497

31,497
19,483
19,481
36,489
33,465
32,500
28,491
15,482
37,495
29,487
26,496
23,499
30,463
26,436
18,462
24,478
25,477
23,439
26,486

29,491
22,479
21,477
33,475
22,449
29,492
25,496
27,499
26,494
21,429
31,488
29,489
22,483
29,500
31,485
23,498
30,497
25,464
25,495

21,433
35,478
22,495
33,500
26,452
29,484
22,489
26,482
33,496
23,498
22,499
37,494
26,497
22,471
29,485
26,491
29,461
18,472
21,476

20,445
29,500
26,478
32,497
22,406
25,487
29,465
17,495
28,482
21,490
29,466
28,475
26,499
26,481
25,496
25,486
33,498
31,491
28,489

30,497
23,462
28,488
28,461
36,494
19,493
30,499
36,473
25,475
30,481
32,500
25,486
27,496
12,454
25,489
19,432
25,487
28,470
22,495

27,479
19,482
30,489
29,465
26,472
24,491
23,495
25,473
28,499
24,469
25,490
24,474
32,486
25,500
30,497
19,442
30,493
34,481
26,498

29,488
35,476
21,496
29,465
28,474
30,491
21,493
21,435
32,489
27,486
20,475
25,498
30,499
22,497
21,485
29,490
30,467
26,495
24,500

24,475
19,496
37,491
35,484
21,463
22,489
25,472
20,482
28,498
32,494
29,465
30,499
35,492
28,487
21,454
25,483
22,485
25,500
22,493

36,490
22,451
35,493
29,484
29,486
22,494
21,489
17,469
24,496
32,498
32,499
26,482
22,500
25,442
23,487
35,495
21,448
29,488
20,470

21,499
32,500
23,485
19,488
23,472
22,474
35,463
31,457
26,497
27,494
30,496
29,493
21,486
21,495
26,479
27,490
33,491
28,489
26,487

19,487
27,494
27,490
23,499
20,485
20,489
28,484
23,453
30,491
24,455
34,500
26,426
33,492
32,480
29,481
21,482
30,466
26,497
28,495

29,498
35,487
26,490
29,434
27,500
29,471
23,486
23,463
32,480
22,496
23,492
28,489
20,453
28,495
23,499
26,475
23,494
27,479
27,497

26,498
24,450
32,499
23,492
26,458
24,487
25,485
31,500
24,478
36,474
32,496
24,480
28,464
21,424
21,484
29,490
26,497
23,494
25,491

31,475
17,476
22,495
37,497
34,496
24,471
31,478
33,489
17,413
23,473
28,499
29,485
22,492
28,498
17,480
37,490
24,494
23,493
23,500

29,488
23,499
20,441
28,483
25,436
25,494
26,498
35,487
25,401
23,489
30,493
25,492
28,479
23,463
35,490
28,495
26,500
24,484
22,496

22,495
37,500
28,462
17,494
26,496
26,485
19,487
28,480
28,499
20,478
27,477
30,431
30,492
31,493
24,489
22,497
32,467
23,498
30,437

17,479
30,483
21,478
28,496
24,498
29,484
31,474
23,497
23,469
26,490
23,486
24,480
27,488
27,473
22,485
35,492
28,495
29,500
33,489

23,486
36,479
23,460
19,493
24,485
26,498
28,497
32,482
20,461
27,480
16,437
25,500
24,416
31,464
25,470
23,492
28,496
29,494
41,499

24,494
25,497
31,469
21,475
29,500
26,493
29,478
25,474
29,499
29,488
28,456
21,495
30,467
27,492
25,489
25,498
28,483
20,455
28,496

30,496
26,495
19,499
26,489
28,452
27,500
28,497
20,487
31,491
27,473
34,498
28,476
19,407
19,483
15,448
41,492
28,466
25,486
29,480

19,465
24,495
32,499
26,489
30,497
27,493
29,500
28,483
31,479
18,492
20,498
31,482
25,485
25,474
31,496
27,475
25,476
25,469
27,472

29,491
24,482
29,485
26,477
23,499
27,468
35,492
19,473
38,500
24,495
20,483
31,490
29,493
33,497
21,486
26,498
23,471
19,446
24,494

20,456
29,467
28,489
26,500
25,499
23,488
15,491
30,498
22,424
25,477
32,493
32,482
26,495
25,492
31,463
32,494
24,497
22,484
33,496

22,491
19,488
25,445
42,474
27,489
24,479
22,497
21,425
27,481
26,499
19,487
28,475
26,496
29,492
36,498
20,448
26,500
34,494
27,495

23,494
26,499
22,473
28,441
16,487
28,495
29,490
24,491
36,493
26,500
27,437
23,479
26,496
28,481
30,497
27,460
22,464
28,492
31,463

23,469
26,471
31,483
21,482
21,486
28,500
12,479
21,498
27,490
43,447
26,472
24,493
33,495
28,475
24,427
30,496
20,485
25,494
37,499

32,491
24,479
30,500
23,463
22,485
30,478
23,492
28,494
25,469
25,471
21,468
24,498
27,490
17,499
19,474
29,493
28,452
40,497
33,480

25,491
26,492
24,490
26,500
25,497
35,498
28,486
29,493
24,465
21,496
32,483
27,473
27,469
23,499
31,445
25,487
27,495
16,484
29,480

20,490
32,475
37,499
27,485
32,488
23,496
23,500
25,480
28,469
19,481
22,442
25,495
22,472
28,452
29,453
26,497
26,458
29,492
27,493

29,447
23,485
27,489
20,483
35,497
23,494
25,498
23,470
26,488
19,464
25,492
31,478
29,500
32,475
22,490
31,486
35,453
25,491
20,493

27,493
23,499
30,500
19,406
20,496
22,495
20,474
27,473
30,476
24,475
37,461
23,488
21,498
24,486
30,482
38,494
27,491
29,483
29,481

20,487
35,493
30,499
20,483
23,478
27,500
30,495
26,496
25,488
22,464
36,486
26,470
21,491
25,468
34,490
26,498
23,479
28,475
23,497

13,473
32,500
34,491
30,492
23,475
20,433
18,420
21,495
29,435
35,476
30,499
25,480
28,494
27,482
20,493
25,496
31,481
32,498
27,497

23,484
19,494
27,447
31,480
22,473
28,489
31,485
22,477
17,486
46,491
31,500
34,497
24,476
27,474
23,499
28,490
25,498
24,496
18,482

19,498
32,455
26,450
28,496
28,500
24,406
21,480
27,444
25,499
23,491
26,483
26,474
31,497
28,482
21,488
25,479
28,475
32,464
30,492

22,461
22,498
30,499
23,491
21,497
30,489
29,488
26,481
25,500
28,494
23,482
19,492
31,477
30,490
24,460
27,493
34,480
25,484
31,443

27,499
31,489
22,477
16,491
19,473
34,492
32,495
23,490
29,454
27,498
25,488
25,476
33,494
26,462
36,467
17,464
27,497
19,500
32,493

28,474
25,494
33,418
17,489
25,464
39,486
23,484
26,458
28,491
18,498
23,470
30,499
30,496
24,497
30,495
33,500
20,493
24,460
24,480

29,489
26,500
32,461
29,494
24,497
27,498
25,487
30,495
24,459
23,499
24,493
28,492
25,434
31,475
26,496
29,488
31,485
21,472
16,451

15,431
34,496
23,483
19,479
30,488
28,500
20,475
21,481
16,495
27,497
34,498
26,482
36,492
25,470
22,476
27,472
31,494
32,493
34,499

15,418
29,500
27,499
18,454
25,485
32,489
36,496
21,488
27,473
20,469
31,484
30,491
35,494
21,482
26,451
29,497
26,490
25,495
27,498

27,473
24,500
20,451
20,487
22,461
34,455
18,472
32,499
28,491
20,356
32,494
34,498
24,478
17,489
22,446
27,479
46,493
27,462
26,480

25,497
26,480
30,500
33,498
26,466
19,399
30,477
27,490
33,494
25,467
25,485
22,482
23,499
32,495
27,493
26,451
21,496
16,421
34,474

20,482
22,491
22,497
27,453
29,500
18,444
26,484
27,487
31,442
24,490
22,475
31,494
26,496
23,443
37,440
32,498
27,499
30,471
26,472

31,487
28,479
36,483
30,495
24,490
31,493
16,482
24,480
29,500
24,492
20,494
18,471
22,470
24,476
32,499
27,453
25,491
23,497
36,498

24,461
25,495
26,487
23,493
31,491
34,490
30,498
25,454
22,448
22,496
29,500
29,497
22,478
29,492
23,483
27,486
25,466
30,460
24,499

33,488
19,494
32,499
30,467
35,432
29,485
27,490
22,498
20,480
24,487
31,497
30,489
24,474
24,495
23,493
23,469
30,496
22,500
22,484

25,477
27,498
29,463
27,473
30,482
18,480
31,496
20,492
25,456
23,497
19,476
23,499
34,481
36,495
27,461
24,493
25,486
25,494
32,500

27,457
24,484
21,453
21,377
25,495
27,476
26,498
23,500
29,494
28,472
20,488
21,464
29,496
40,489
21,452
31,499
32,493
29,487
26,478

25,481
27,488
32,500
32,478
19,498
27,491
28,490
25,483
29,474
36,485
14,477
27,465
29,489
26,493
28,497
26,495
31,467
17,480
22,494

19,498
16,469
31,468
31,495
26,500
31,496
33,499
19,486
26,497
28,484
25,430
25,488
26,420
29,481
30,492
22,445
33,467
18,482
32,494

24,500
22,443
12,458
28,494
22,486
30,477
36,499
25,484
16,483
30,498
29,468
28,439
20,460
31,464
20,463
27,496
33,493
32,495
35,492

35,498
26,455
28,490
23,454
32,478
30,472
17,468
18,489
32,495
19,476
24,477
30,499
35,496
24,484
28,497
23,482
23,444
25,493
28,500

26,476
28,474
25,479
22,494
32,499
23,489
27,481
18,490
24,500
25,493
30,471
28,428
27,495
18,486
21,491
36,473
27,459
29,497
34,496

28,497
26,496
24,470
26,499
29,492
27,487
34,488
29,490
27,498
20,474
28,464
33,477
20,478
25,493
21,495
26,484
30,454
22,491
25,500

29,490
17,496
30,457
32,476
20,493
25,500
27,482
36,480
29,495
27,468
18,488
28,498
31,499
23,492
26,497
26,487
25,479
25,484
26,478

23,470
30,467
23,428
24,476
39,498
23,481
29,500
21,477
31,488
26,478
21,461
19,469
27,490
34,492
28,499
20,496
28,497
22,460
32,495

26,478
23,493
21,496
37,500
29,498
33,495
24,474
30,476
24,492
28,489
19,494
32,487
29,463
19,468
20,482
28,497
29,483
21,488
28,479

24,497
22,483
34,494
18,486
25,487
29,499
25,488
26,468
31,448
27,484
27,498
23,471
25,451
29,500
34,492
21,496
31,491
26,482
23,475

30,495
18,496
22,485
24,491
26,490
34,487
29,497
21,465
32,457
30,500
30,469
26,498
26,472
29,445
20,499
29,477
22,494
28,475
24,484

29,446
22,481
33,491
22,492
19,456
18,486
25,466
19,494
29,482
24,499
29,475
32,489
21,498
26,495
31,472
24,438
39,500
30,497
28,488

35,487
22,493
24,500
20,475
18,386
31,485
29,454
20,458
32,495
27,471
20,489
31,497
24,479
27,473
26,499
29,470
31,496
35,486
19,498

29,496
37,500
20,467
21,494
19,438
31,487
25,484
20,477
23,483
28,495
30,492
29,499
26,490
30,488
27,493
25,497
32,465
22,401
26,485

25,500
25,460
28,488
26,491
16,486
24,499
23,470
32,403
25,497
39,484
22,468
26,492
24,444
21,490
28,498
29,493
30,482
33,495
24,487

25,488
28,492
32,468
28,484
21,444
33,489
23,475
25,470
21,477
29,497
25,498
25,472
29,496
29,500
25,451
27,476
25,495
24,499
26,462

29,492
20,456
26,488
30,493
33,474
28,499
25,500
19,439
20,450
23,485
26,497
30,478
25,490
26,484
31,498
35,496
26,477
23,487
25,447

28,486
25,490
33,484
18,487
25,496
27,495
23,489
29,499
23,456
29,478
28,488
28,493
18,500
23,465
29,469
22,481
32,482
27,479
33,483

34,495
24,483
30,499
20,481
25,500
28,469
25,484
19,475
23,497
31,492
21,406
25,461
26,454
32,452
27,493
28,477
30,494
25,498
27,478

38,484
31,487
25,495
29,485
25,467
28,499
26,476
31,483
21,491
32,492
29,488
21,496
24,456
21,428
29,478
24,489
30,500
16,472
20,493

29,471
24,495
20,498
26,475
26,490
34,479
27,500
33,486
23,447
26,488
21,436
23,497
29,496
29,482
26,458
33,464
21,499
26,492
24,493

21,482
30,469
25,491
24,499
33,460
28,481
28,479
27,492
38,468
33,484
20,433
18,441
26,478
36,490
22,497
28,496
21,462
19,467
23,500

18,471
25,463
24,462
17,472
22,454
26,500
31,492
23,499
21,495
27,494
33,483
41,496
26,480
27,498
28,476
24,493
32,484
26,490
29,478

29,500
23,469
31,483
34,486
21,431
29,492
23,482
25,491
26,464
23,498
27,487
23,488
26,490
30,497
26,499
31,473
31,493
20,484
22,496

23,490
23,493
35,498
31,466
32,496
22,491
23,492
29,476
24,483
20,499
27,485
23,470
35,486
23,433
25,488
28,500
25,489
23,423
29,479

30,484
28,498
29,494
23,490
27,499
33,500
38,495
25,410
14,491
30,487
27,486
23,470
30,496
20,476
29,459
26,483
25,474
21,475
22,497

26,473
26,498
24,475
29,497
30,456
23,494
26,486
31,500
26,482
27,469
26,499
27,472
24,487
28,458
27,492
26,495
27,496
22,466
25,488

28,498
29,464
28,487
20,426
22,492
35,480
22,493
29,443
26,491
23,490
30,494
22,483
29,496
30,500
29,474
42,499
21,484
17,489
18,497

20,464
21,499
23,455
25,495
29,481
37,492
22,452
29,498
23,472
29,497
27,486
22,413
38,496
26,487
21,483
36,478
20,463
26,500
26,490

20,496
29,484
29,498
25,470
25,494
32,446
20,497
32,475
29,500
26,463
25,480
33,461
26,459
23,481
27,499
23,495
29,472
27,487
20,377

24,487
27,451
32,496
30,471
29,472
25,500
28,492
25,439
30,493
28,489
21,485
22,499
21,481
20,482
30,497
31,490
31,477
20,470
26,443

21,490
29,484
33,466
33,494
17,496
33,493
25,499
25,485
30,498
19,500
26,497
26,475
24,472
30,495
31,474
24,487
20,488
29,469
25,479

21,488
18,493
35,462
31,498
25,480
28,445
28,479
23,497
25,433
27,481
29,453
14,465
29,443
27,491
32,448
24,492
33,483
25,500
26,499

26,486
32,490
35,473
24,498
24,497
22,491
36,495
22,468
23,439
34,500
23,499
32,487
29,484
21,493
19,489
28,488
16,474
25,496
29,494

28,493
23,485
32,476
37,490
22,479
35,495
30,491
33,475
26,481
18,431
22,497
22,452
18,468
18,499
24,460
31,494
26,477
31,498
24,500

18,489
24,470
24,491
33,492
26,494
17,473
34,496
28,497
33,476
33,498
28,499
23,483
22,487
17,475
33,500
27,495
31,469
26,410
23,472

28,485
21,478
18,497
30,496
26,491
21,494
22,465
37,493
36,475
23,495
27,483
17,458
31,500
31,486
29,484
22,457
27,499
27,498
27,490

29,489
21,492
23,487
27,494
23,484
32,500
34,490
28,496
19,428
22,437
23,470
33,495
30,488
27,499
22,471
22,462
23,480
32,468
30,498

19,471
30,485
31,497
34,489
29,482
22,484
22,498
23,455
21,478
25,494
29,474
32,477
23,459
24,493
24,496
30,460
29,499
27,483
26,500

26,494
24,448
23,499
24,500
22,468
34,485
32,495
24,490
45,497
28,491
35,498
27,493
18,457
18,452
18,435
24,486
26,479
27,469
25,467

20,487
24,449
31,482
22,497
29,495
20,493
30,494
37,485
28,499
27,472
24,443
21,488
25,486
25,392
31,498
29,468
28,500
29,491
20,470

25,486
20,489
32,500
21,482
25,425
29,492
28,490
23,481
25,439
34,479
32,496
29,465
24,498
20,433
24,487
29,464
27,493
26,499
27,497

28,496
22,498
21,490
26,495
25,473
29,487
20,499
25,480
29,488
23,481
30,494
22,469
28,493
20,373
35,458
22,482
26,497
30,489
39,500

28,457
26,437
22,473
24,454
33,477
23,475
21,498
28,463
37,499
26,495
23,496
20,491
25,483
33,500
32,494
23,482
24,486
29,489
23,490

23,494
25,479
26,498
21,480
32,474
24,500
24,493
25,483
24,481
31,496
17,447
30,465
20,490
31,482
28,497
27,487
40,484
25,463
27,491

29,487
28,500
25,480
26,485
22,470
29,455
26,488
20,483
26,475
26,499
38,445
34,489
24,490
23,491
23,458
27,495
32,498
25,497
17,492

33,493
24,492
32,496
21,489
26,498
27,495
29,473
26,447
36,499
20,490
26,475
24,485
20,479
27,486
38,497
23,487
28,500
16,471
24,478

31,491
22,484
25,475
28,495
35,465
17,433
28,498
22,477
26,488
32,480
23,489
22,496
26,492
27,500
26,494
24,497
25,486
36,499
25,493

22,442
34,494
31,476
27,474
24,455
25,486
21,496
31,500
21,477
28,484
23,473
21,481
30,490
28,458
22,498
29,492
27,482
30,497
26,488

26,487
23,489
29,477
30,497
21,447
21,443
30,500
29,499
24,480
35,482
30,481
17,440
31,483
21,494
21,498
35,490
21,495
26,488
30,475

27,495
30,500
24,450
21,497
35,498
28,475
27,443
31,478
38,486
20,484
24,493
22,496
25,488
22,477
26,489
33,479
22,494
22,472
23,499

24,496
28,490
22,418
29,477
32,480
29,495
26,474
24,497
22,484
26,460
27,500
28,494
25,481
20,491
34,498
20,499
25,488
24,482
35,470

30,481
31,474
23,492
16,443
27,498
25,488
28,489
32,491
33,500
25,484
26,486
13,458
30,470
24,477
28,459
33,499
21,483
26,494
29,490

33,495
25,477
29,496
25,492
30,488
23,483
28,491
21,464
22,486
28,457
35,463
26,498
31,484
30,497
24,500
26,493
21,472
27,499
16,487

30,498
30,499
32,459
26,465
24,416
21,460
37,497
25,467
18,496
29,480
29,477
34,488
17,487
25,476
24,469
26,482
34,500
19,486
20,491

26,500
25,488
25,499
30,428
21,468
22,489
16,485
27,483
27,449
25,464
30,496
24,495
25,484
29,491
33,486
20,493
28,494
28,460
39,490

26,483
21,444
22,462
